,project_id,state,bead_support,estimated_miles_aerial_fiber,estimated_miles_buried_fiber,estimated_jobs,project_type,priority_broadband_project,funded_locations,funded_cai,dominant_technology,avg_download_speed,avg_upload_speed,state_num_providers
1227,CM61-BEAD-WA-26-96212-009,WA,4284375.0,104.0,26.0,0.0,L,True,457,0,50.0,763.6761487964983,742.6695842450766,15
1228,CM61-BEAD-WA-26-96212-181,WA,6000.0,0.0,0.0,0.0,L,False,10,0,61.0,150.0,20.0,15
1229,CM61-BEAD-WA-26-96212-010,WA,2998123.0,106.0,27.0,0.0,L,True,563,0,71.0,100.0,20.0,15
1230,CM61-BEAD-WA-26-96212-182,WA,31082.0,0.0,0.0,0.0,L,False,20,0,61.0,100.0,20.0,15
1231,CM61-BEAD-WA-26-96212-054,WA,5755276.0,68.0,39.0,0.0,L,True,1257,0,50.0,1000.0,1000.0,15
1232,CM61-BEAD-WA-26-96212-183,WA,10076.0,0.0,0.0,0.0,L,False,6,0,61.0,100.0,20.0,15
1233,CM61-BEAD-WA-26-96212-055,WA,6270844.0,180.0,90.0,0.0,L,True,963,1,72.0,398.1308411214953,344.6313603322951,15
1234,CM61-BEAD-WA-26-96212-184,WA,101488.0,0.0,0.0,0.0,L,False,61,0,61.0,100.0,20.0,15
1235,CM61-BEAD-WA-26-96212-056,WA,5011408.0,46.0,20.0,0.0,L,True,1682,5,50.0,803.0915576694388,785.5885850178358,15
1236,CM61-BEAD-WA-26-96212-185,WA,296284.0,0.0,0.0,0.0,L,False,178,0,61.0,100.0,20.0,15
1237,CM61-BEAD-WA-26-96212-057,WA,4292997.0,54.0,14.0,0.0,L,True,1445,1,50.0,1000.0,1000.0,15
1238,CM61-BEAD-WA-26-96212-186,WA,81979.0,0.0,0.0,0.0,L,False,49,0,61.0,100.0,20.0,15
1239,CM61-BEAD-WA-26-96212-058,WA,3990236.0,30.0,34.0,0.0,L,True,583,0,50.0,708.2332761578035,682.2984562607211,15
1240,CM61-BEAD-WA-26-96212-187,WA,67319.0,0.0,0.0,0.0,L,False,40,0,61.0,100.0,20.0,15
1241,CM61-BEAD-WA-26-96212-059,WA,8221713.0,63.0,63.0,0.0,L,True,1319,0,50.0,954.965883244883,950.9628506444274,15
1242,CM61-BEAD-WA-26-96212-139,WA,23930.0,0.0,0.0,0.0,L,False,14,0,61.0,100.0,20.0,15
1243,CM61-BEAD-WA-26-96212-060,WA,5620952.0,52.0,56.0,0.0,L,True,977,0,50.0,770.6243602865923,750.2354145342894,15
1244,CM61-BEAD-WA-26-96212-189,WA,45338.0,0.0,0.0,0.0,L,False,26,0,61.0,100.0,20.0,15
1245,CM61-BEAD-WA-26-96212-190,WA,1630500.0,0.0,0.0,0.0,L,True,1077,0,61.0,100.0,20.0,15
1246,CM61-BEAD-WA-26-96212-191,WA,1164000.0,0.0,0.0,0.0,L,True,769,0,61.0,100.0,20.0,15
1247,CM61-BEAD-WA-26-96212-188,WA,987000.0,0.0,0.0,0.0,L,True,641,0,61.0,100.0,20.0,15
1248,CM61-BEAD-WA-26-96212-192,WA,376800.0,0.0,0.0,0.0,L,True,628,0,61.0,150.0,20.0,15
1249,CM61-BEAD-WA-26-96212-193,WA,10566.0,0.0,0.0,0.0,L,False,7,0,61.0,100.0,20.0,15
1250,CM61-BEAD-WA-26-96212-080,WA,7364855.0,24.0,24.0,0.0,L,True,827,1,50.0,9989.117291414752,9989.117291414752,15
1251,CM61-BEAD-WA-26-96212-194,WA,886112.0,0.0,0.0,0.0,L,False,587,0,61.0,100.0,20.0,15
1252,CM61-BEAD-WA-26-96212-090,WA,3556766.0,26.0,37.0,0.0,L,True,1347,0,50.0,1000.0,1000.0,15
1253,CM61-BEAD-WA-26-96212-195,WA,102360.0,0.0,0.0,0.0,L,False,68,0,61.0,100.0,20.0,15
1254,CM61-BEAD-WA-26-96212-196,WA,1401000.0,0.0,0.0,0.0,L,True,925,0,61.0,100.0,20.0,15
1255,CM61-BEAD-WA-26-96212-091,WA,4515740.0,24.0,35.0,0.0,L,True,941,0,50.0,1000.0,1000.0,15
1256,CM61-BEAD-WA-26-96212-197,WA,93371.0,0.0,0.0,0.0,L,False,62,0,61.0,100.0,20.0,15
1257,CM61-BEAD-WA-26-96212-011,WA,6037500.0,303.0,76.0,0.0,L,True,644,0,71.0,489.9068322981375,444.5652173913045,15
1258,CM61-BEAD-WA-26-96212-198,WA,62021.0,0.0,0.0,0.0,L,False,36,0,61.0,100.0,20.0,15
1259,CM61-BEAD-WA-26-96212-199,WA,2079000.0,0.0,0.0,0.0,L,True,1375,0,61.0,100.0,20.0,15
1260,CM61-BEAD-WA-26-96212-092,WA,3041119.0,30.0,45.0,0.0,L,True,1021,0,50.0,1000.0,1000.0,15
1261,CM61-BEAD-WA-26-96212-200,WA,135304.0,0.0,0.0,0.0,L,False,89,0,61.0,100.0,20.0,15
1262,CM61-BEAD-WA-26-96212-201,WA,1471500.0,0.0,0.0,0.0,L,True,974,0,61.0,100.0,20.0,15
1263,CM61-BEAD-WA-26-96212-061,WA,8952945.0,46.0,75.0,0.0,L,True,1203,0,50.0,890.7730673316719,881.0640066500414,15
1264,CM61-BEAD-WA-26-96212-202,WA,50181.0,0.0,0.0,0.0,L,False,33,0,61.0,100.0,20.0,15
1265,CM61-BEAD-WA-26-96212-062,WA,5544537.0,80.0,42.0,0.0,L,True,821,0,50.0,728.1364190012179,703.9707673568814,15
1266,CM61-BEAD-WA-26-96212-203,WA,61928.0,0.0,0.0,0.0,L,False,41,0,61.0,100.0,20.0,15
1267,CM61-BEAD-WA-26-96212-012,WA,4603125.0,590.0,148.0,0.0,L,True,491,0,71.0,131.16089613034623,53.93075356415475,15
1268,CM61-BEAD-WA-26-96212-204,WA,10800.0,0.0,0.0,0.0,L,False,18,0,61.0,150.0,20.0,15
1269,CM61-BEAD-WA-26-96212-095,WA,960624.0,0.0,0.0,0.0,L,True,515,0,72.0,100.0,20.0,15
1270,CM61-BEAD-WA-26-96212-205,WA,92974.0,0.0,0.0,0.0,L,False,56,0,61.0,100.0,20.0,15
1271,CM61-BEAD-WA-26-96212-096,WA,4443237.0,144.0,36.0,0.0,L,True,838,0,71.0,244.98806682577572,177.87589498806705,15
1272,CM61-BEAD-WA-26-96212-114,WA,9449150.0,113.0,4.0,0.0,L,True,890,0,50.0,1000.0,1000.0,15
1273,CM61-BEAD-WA-26-96212-206,WA,330747.0,0.0,0.0,0.0,L,False,202,0,61.0,100.0,20.0,15
1274,CM61-BEAD-WA-26-96212-099,WA,1906857.0,90.0,22.0,0.0,L,True,416,0,71.0,164.90384615384627,90.67307692307693,15
1275,CM61-BEAD-WA-26-96212-102,WA,2690904.0,157.0,39.0,0.0,L,True,417,0,71.0,197.12230215827336,125.75539568345319,15
1276,CM61-BEAD-WA-26-96212-207,WA,10200.0,0.0,0.0,0.0,L,False,16,0,61.0,150.0,20.0,15
1277,CM61-BEAD-WA-26-96212-208,WA,1562.0,0.0,0.0,0.0,L,False,1,0,61.0,100.0,20.0,15
1278,CM61-BEAD-WA-26-96212-104,WA,5896804.0,298.0,75.0,0.0,L,True,484,1,71.0,122.31404958677687,44.29752066115701,15
1279,CM61-BEAD-WA-26-96212-209,WA,27916.0,0.0,0.0,0.0,L,False,18,0,61.0,100.0,20.0,15
1280,CM61-BEAD-WA-26-96212-105,WA,6846870.0,251.0,63.0,0.0,L,True,553,1,71.0,524.7739602169978,482.53164556962025,15
1281,CM61-BEAD-WA-26-96212-211,WA,144000.0,0.0,0.0,0.0,L,True,238,0,61.0,150.0,20.0,15
1282,CM61-BEAD-WA-26-96212-210,WA,10372.0,0.0,0.0,0.0,L,False,7,0,61.0,107.14285714285714,20.0,15
1283,CM61-BEAD-WA-26-96212-212,WA,1014000.0,0.0,0.0,0.0,L,True,1689,0,61.0,150.0,20.0,15
1284,CM61-BEAD-WA-26-96212-213,WA,80419.0,0.0,0.0,0.0,L,False,52,0,61.0,100.0,20.0,15
1285,CM61-BEAD-WA-26-96212-214,WA,390000.0,0.0,0.0,0.0,L,True,650,0,61.0,150.0,20.0,15
1286,CM61-BEAD-WA-26-96212-215,WA,58328.0,0.0,0.0,0.0,L,False,37,0,61.0,100.0,20.0,15
1287,CM61-BEAD-WA-26-96212-216,WA,446600.0,0.0,0.0,0.0,L,True,655,0,61.0,150.0,20.0,15
1288,CM61-BEAD-WA-26-96212-217,WA,55007.0,0.0,0.0,0.0,L,False,35,0,61.0,100.0,20.0,15
1289,CM61-BEAD-WA-26-96212-218,WA,943500.0,0.0,0.0,0.0,L,True,573,0,61.0,100.0,20.0,15
1290,CM61-BEAD-WA-26-96212-063,WA,6737952.0,122.0,41.0,0.0,L,True,1043,0,50.0,881.7833173537872,871.275167785234,15
1291,CM61-BEAD-WA-26-96212-219,WA,25800.0,0.0,0.0,0.0,L,False,43,0,61.0,150.0,20.0,15
1292,CM61-BEAD-WA-26-96212-221,WA,14363.0,0.0,0.0,0.0,L,False,9,0,61.0,100.0,20.0,15
1293,CM61-BEAD-WA-26-96212-064,WA,1676620.0,38.0,9.0,0.0,L,True,523,0,50.0,1000.0,1000.0,15
1294,CM61-BEAD-WA-26-96212-222,WA,7800.0,0.0,0.0,0.0,L,False,13,0,61.0,150.0,20.0,15
1295,CM61-BEAD-WA-26-96212-223,WA,1631.0,0.0,0.0,0.0,L,False,1,0,61.0,100.0,20.0,15
1296,CM61-BEAD-WA-26-96212-224,WA,1207500.0,0.0,0.0,0.0,L,True,744,0,61.0,100.0,20.0,15
1297,CM61-BEAD-WA-26-96212-065,WA,3489068.0,48.0,16.0,0.0,L,True,625,0,50.0,1000.0,1000.0,15
1298,CM61-BEAD-WA-26-96212-225,WA,343500.0,0.0,0.0,0.0,L,True,205,0,61.0,100.0,20.0,15
1299,CM61-BEAD-WA-26-96212-115,WA,4788986.0,39.0,39.0,0.0,L,True,913,1,50.0,1000.0,1000.0,15
1300,CM61-BEAD-WA-26-96212-226,WA,150198.0,0.0,0.0,0.0,L,False,88,0,61.0,100.0,20.0,15
1301,CM61-BEAD-WA-26-96212-227,WA,132000.0,0.0,0.0,0.0,L,True,220,0,61.0,150.0,20.0,15
1302,CM61-BEAD-WA-26-96212-116,WA,7725816.0,84.0,59.0,0.0,L,True,1427,1,50.0,1000.0,1000.0,15
1303,CM61-BEAD-WA-26-96212-229,WA,76938.0,0.0,0.0,0.0,L,False,49,0,61.0,100.0,20.0,15
1304,CM61-BEAD-WA-26-96212-117,WA,5360863.0,83.0,23.0,0.0,L,True,898,0,50.0,920.8240534521155,913.7861915367479,15
1305,CM61-BEAD-WA-26-96212-230,WA,35511.0,0.0,0.0,0.0,L,False,22,0,61.0,100.0,20.0,15
1306,CM61-BEAD-WA-26-96212-118,WA,3582463.0,22.0,15.0,0.0,L,True,551,0,72.0,532.8493647912885,491.3248638838472,15
1307,CM61-BEAD-WA-26-96212-231,WA,14400.0,0.0,0.0,0.0,L,False,24,0,61.0,150.0,20.0,15
1308,CM61-BEAD-WA-26-96212-232,WA,3192.0,0.0,0.0,0.0,L,False,2,0,61.0,100.0,20.0,15
1309,CM61-BEAD-WA-26-96212-233,WA,1609500.0,0.0,0.0,0.0,L,True,1016,0,61.0,100.0,20.0,15
1310,CM61-BEAD-WA-26-96212-234,WA,411000.0,0.0,0.0,0.0,L,True,685,0,61.0,150.0,20.0,15
1311,CM61-BEAD-WA-26-96212-235,WA,39085.0,0.0,0.0,0.0,L,False,25,0,61.0,100.0,20.0,15
1312,CM61-BEAD-WA-26-96212-228,WA,38656.0,0.0,0.0,0.0,L,False,24,0,61.0,100.0,20.0,15
1313,CM61-BEAD-WA-26-96212-386,WA,569400.0,0.0,0.0,0.0,L,True,949,0,61.0,150.0,20.0,15
1314,CM61-BEAD-WA-26-96212-119,WA,4126504.0,13.0,21.0,0.0,L,True,602,0,50.0,674.0863787375415,645.1162790697675,15
1315,CM61-BEAD-WA-26-96212-238,WA,57009.0,0.0,0.0,0.0,L,False,32,0,61.0,100.0,20.0,15
1316,CM61-BEAD-WA-26-96212-237,WA,20088.0,0.0,0.0,0.0,L,False,13,0,61.0,100.0,20.0,15
1317,CM61-BEAD-WA-26-96212-236,WA,42600.0,0.0,0.0,0.0,L,True,71,0,61.0,150.0,20.0,15
1318,CM61-BEAD-WA-26-96212-239,WA,1321500.0,0.0,0.0,0.0,L,True,821,0,61.0,100.0,20.0,15
1319,CM61-BEAD-WA-26-96212-240,WA,546000.0,0.0,0.0,0.0,L,True,347,0,61.0,100.0,20.0,15
1320,CM61-BEAD-WA-26-96212-120,WA,2455165.0,24.0,4.0,0.0,L,True,327,0,50.0,1000.0,1000.0,15
1321,CM61-BEAD-WA-26-96212-241,WA,689395.0,0.0,0.0,0.0,L,False,417,0,61.0,100.0,20.0,15
1322,CM61-BEAD-WA-26-96212-121,WA,2495422.0,30.0,3.0,0.0,L,True,316,0,50.0,1000.0,1000.0,15
1323,CM61-BEAD-WA-26-96212-242,WA,705763.0,0.0,0.0,0.0,L,False,423,0,61.0,100.0,20.0,15
1324,CM61-BEAD-WA-26-96212-122,WA,2942000.0,14.0,18.0,0.0,L,True,700,0,50.0,1000.0,1000.0,15
1325,CM61-BEAD-WA-26-96212-243,WA,67800.0,0.0,0.0,0.0,L,False,113,0,61.0,150.0,20.0,15
1326,CM61-BEAD-WA-26-96212-244,WA,42812.0,0.0,0.0,0.0,L,False,26,0,61.0,100.0,20.0,15
1327,CM61-BEAD-WA-26-96212-245,WA,137400.0,0.0,0.0,0.0,L,True,229,0,61.0,150.0,20.0,15
1328,CM61-BEAD-WA-26-96212-246,WA,37992.0,0.0,0.0,0.0,L,False,24,0,61.0,100.0,20.0,15
1329,CM61-BEAD-WA-26-96212-123,WA,1820638.0,19.0,7.0,0.0,L,True,766,0,50.0,1000.0,1000.0,15
1330,CM61-BEAD-WA-26-96212-247,WA,14650.0,0.0,0.0,0.0,L,False,9,0,61.0,100.0,20.0,15
1331,CM61-BEAD-WA-26-96212-124,WA,1716006.0,14.0,8.0,0.0,L,True,722,0,50.0,1000.0,1000.0,15
1332,CM61-BEAD-WA-26-96212-248,WA,29335.0,0.0,0.0,0.0,L,False,18,0,61.0,100.0,20.0,15
1333,CM61-BEAD-WA-26-96212-125,WA,2282497.0,33.0,9.0,0.0,L,True,763,0,50.0,1000.0,1000.0,15
1334,CM61-BEAD-WA-26-96212-249,WA,130676.0,0.0,0.0,0.0,L,False,80,0,61.0,100.0,20.0,15
1335,CM61-BEAD-WA-26-96212-171,WA,3945167.0,33.0,3.0,0.0,L,True,845,0,71.0,221.42011834319533,152.2130177514795,15
1336,CM61-BEAD-WA-26-96212-170,WA,2961092.0,12.0,21.0,0.0,L,True,846,0,50.0,714.8936170212766,689.5508274231682,15
1337,CM61-BEAD-WA-26-96212-250,WA,16800.0,0.0,0.0,0.0,L,False,28,0,61.0,150.0,20.0,15
1338,CM61-BEAD-WA-26-96212-127,WA,3619809.0,54.0,20.0,0.0,L,True,838,1,50.0,809.9045346062051,793.0071599045351,15
1339,CM61-BEAD-WA-26-96212-251,WA,36000.0,0.0,0.0,0.0,L,False,24,0,61.0,100.0,20.0,15
1340,CM61-BEAD-WA-26-96212-128,WA,4667329.0,48.0,25.0,0.0,L,True,827,0,71.0,513.5429262394191,470.3022974607015,15
1341,CM61-BEAD-WA-26-96212-252,WA,31463.0,0.0,0.0,0.0,L,False,21,0,61.0,100.0,20.0,15
1342,CM61-BEAD-WA-26-96212-129,WA,4740174.0,45.0,5.0,0.0,L,True,838,0,71.0,429.7136038186157,379.02147971360307,15
1343,CM61-BEAD-WA-26-96212-253,WA,600.0,0.0,0.0,0.0,L,False,1,0,61.0,150.0,20.0,15
1344,CM61-BEAD-WA-26-96212-130,WA,1591668.0,5.0,14.0,0.0,L,True,405,1,71.0,293.3333333333332,230.51851851851842,15
1345,CM61-BEAD-WA-26-96212-131,WA,3156018.0,23.0,3.0,0.0,L,True,410,1,71.0,376.5853658536585,321.17073170731715,15
1346,CM61-BEAD-WA-26-96212-255,WA,49500.0,0.0,0.0,0.0,L,False,33,0,61.0,100.0,20.0,15
1347,CM61-BEAD-WA-26-96212-254,WA,7500.0,0.0,0.0,0.0,L,False,5,0,61.0,100.0,20.0,15
1348,CM61-BEAD-WA-26-96212-256,WA,4589025.0,86.0,21.0,0.0,L,True,737,0,50.0,1000.0,1000.0,15
1349,CM61-BEAD-WA-26-96212-257,WA,727800.0,0.0,0.0,0.0,L,True,1066,0,61.0,150.0,20.0,15
1350,CM61-BEAD-WA-26-96212-258,WA,25877.0,0.0,0.0,0.0,L,False,17,0,61.0,100.0,20.0,15
1351,CM61-BEAD-WA-26-96212-259,WA,1011292.0,0.0,0.0,0.0,L,True,653,0,61.0,100.0,20.0,15
1352,CM61-BEAD-WA-26-96212-260,WA,8687198.0,141.0,35.0,0.0,L,True,858,0,50.0,1000.0,1000.0,15
1353,CM61-BEAD-WA-26-96212-261,WA,401400.0,0.0,0.0,0.0,L,True,669,0,61.0,150.0,20.0,15
1354,CM61-BEAD-WA-26-96212-263,WA,889500.0,0.0,0.0,0.0,L,True,569,0,61.0,100.0,20.0,15
1355,CM61-BEAD-WA-26-96212-132,WA,8919544.0,48.0,37.0,0.0,L,True,1129,2,50.0,1000.0,1000.0,15
1356,CM61-BEAD-WA-26-96212-264,WA,87482.0,0.0,0.0,0.0,L,False,56,0,61.0,100.0,20.0,15
1357,CM61-BEAD-WA-26-96212-133,WA,2799459.0,17.0,6.0,0.0,L,True,401,2,50.0,1000.0,1000.0,15
1358,CM61-BEAD-WA-26-96212-265,WA,4800.0,0.0,0.0,0.0,L,False,8,0,61.0,150.0,20.0,15
1359,CM61-BEAD-WA-26-96212-262,WA,37455.0,0.0,0.0,0.0,L,False,24,0,61.0,100.0,20.0,15
1360,CM61-BEAD-WA-26-96212-134,WA,7867833.0,49.0,19.0,0.0,L,True,1049,3,50.0,1000.0,1000.0,15
1361,CM61-BEAD-WA-26-96212-266,WA,76800.0,0.0,0.0,0.0,L,False,128,0,61.0,150.0,20.0,15
1362,CM61-BEAD-WA-26-96212-267,WA,12345.0,0.0,0.0,0.0,L,False,8,0,61.0,100.0,20.0,15
1363,CM61-BEAD-WA-26-96212-135,WA,7015512.0,72.0,13.0,0.0,L,True,1011,1,50.0,1000.0,1000.0,15
1364,CM61-BEAD-WA-26-96212-268,WA,14123.0,0.0,0.0,0.0,L,False,9,0,61.0,100.0,20.0,15
1365,CM61-BEAD-WA-26-96212-020,WA,8977371.0,201.0,50.0,0.0,L,True,858,1,71.0,108.39160839160839,29.13752913752913,15
1366,CM61-BEAD-WA-26-96212-021,WA,8803808.0,199.0,50.0,0.0,L,True,797,0,71.0,121.45545796737767,43.36260978670011,15
1367,CM61-BEAD-WA-26-96212-269,WA,747.0,0.0,0.0,0.0,L,False,1,0,61.0,150.0,20.0,15
1368,CM61-BEAD-WA-26-96212-013,WA,8906625.0,415.0,104.0,0.0,L,True,754,0,71.0,132.22811671087553,55.0928381962865,15
1369,CM61-BEAD-WA-26-96212-270,WA,5294.0,0.0,0.0,0.0,L,False,7,0,61.0,150.0,20.0,15
1370,CM61-BEAD-WA-26-96212-023,WA,8209534.0,515.0,129.0,0.0,L,True,760,1,71.0,135.52631578947344,58.68421052631573,15
1371,CM61-BEAD-WA-26-96212-272,WA,11105.0,0.0,0.0,0.0,L,False,16,0,61.0,150.0,20.0,15
1372,CM61-BEAD-WA-26-96212-273,WA,315000.0,0.0,0.0,0.0,L,True,525,0,61.0,150.0,20.0,15
1373,CM61-BEAD-WA-26-96212-274,WA,7599.0,0.0,0.0,0.0,L,False,5,0,61.0,100.0,20.0,15
1374,CM61-BEAD-WA-26-96212-275,WA,432000.0,0.0,0.0,0.0,L,True,720,0,61.0,150.0,20.0,15
1375,CM61-BEAD-WA-26-96212-276,WA,18344.0,0.0,0.0,0.0,L,False,12,0,61.0,100.0,20.0,15
1376,CM61-BEAD-WA-26-96212-277,WA,1623000.0,0.0,0.0,0.0,L,True,1031,0,61.0,100.0,20.0,15
1377,CM61-BEAD-WA-26-96212-278,WA,1390500.0,0.0,0.0,0.0,L,True,916,0,61.0,100.0,20.0,15
1378,CM61-BEAD-WA-26-96212-081,WA,2331614.0,0.0,0.0,0.0,L,True,544,0,72.0,500.0,100.0,15
1379,CM61-BEAD-WA-26-96212-279,WA,56198.0,0.0,0.0,0.0,L,False,89,0,61.0,150.0,20.0,15
1380,CM61-BEAD-WA-26-96212-280,WA,4564.0,0.0,0.0,0.0,L,False,3,0,61.0,100.0,20.0,15
1381,CM61-BEAD-WA-26-96212-082,WA,1790370.0,71.0,96.0,0.0,L,True,471,0,72.0,500.0,100.0,15
1382,CM61-BEAD-WA-26-96212-281,WA,121200.0,0.0,0.0,0.0,L,False,202,0,61.0,150.0,20.0,15
1383,CM61-BEAD-WA-26-96212-282,WA,1525.0,0.0,0.0,0.0,L,False,1,0,61.0,100.0,20.0,15
1384,CM61-BEAD-WA-26-96212-024,WA,14077451.0,135.0,134.0,0.0,L,True,1231,0,71.0,380.74735987002424,325.70268074736043,15
1385,CM61-BEAD-WA-26-96212-283,WA,6131.0,0.0,0.0,0.0,L,False,4,0,61.0,100.0,20.0,15
1386,CM61-BEAD-WA-26-96212-083,WA,2211909.0,0.0,0.0,0.0,L,True,494,0,72.0,500.0,100.0,15
1387,CM61-BEAD-WA-26-96212-284,WA,263612.0,0.0,0.0,0.0,L,False,361,0,61.0,150.0,20.0,15
1388,CM61-BEAD-WA-26-96212-084,WA,1399588.0,0.0,0.0,0.0,L,True,433,0,72.0,500.0,100.0,15
1389,CM61-BEAD-WA-26-96212-285,WA,63884.0,0.0,0.0,0.0,L,False,42,0,61.0,100.0,20.0,15
1390,CM61-BEAD-WA-26-96212-025,WA,6215625.0,119.0,30.0,0.0,L,True,664,1,71.0,262.65060240963834,197.10843373493952,15
1391,CM61-BEAD-WA-26-96212-026,WA,4278107.0,106.0,70.0,0.0,L,True,588,0,71.0,502.55102040816314,458.33333333333377,15
1392,CM61-BEAD-WA-26-96212-286,WA,6132.0,0.0,0.0,0.0,L,False,4,0,61.0,100.0,20.0,15
1393,CM61-BEAD-WA-26-96212-085,WA,2972256.0,0.0,0.0,0.0,L,True,896,0,72.0,500.0,100.0,15
1394,CM61-BEAD-WA-26-96212-287,WA,78279.0,0.0,0.0,0.0,L,False,51,0,61.0,100.0,20.0,15
1395,CM61-BEAD-WA-26-96212-086,WA,1624474.0,0.0,0.0,0.0,L,True,458,0,72.0,500.0,100.0,15
1396,CM61-BEAD-WA-26-96212-288,WA,87067.0,0.0,0.0,0.0,L,False,127,0,61.0,150.0,20.0,15
1397,CM61-BEAD-WA-26-96212-289,WA,4599.0,0.0,0.0,0.0,L,False,3,0,61.0,100.0,20.0,15
1398,CM61-BEAD-WA-26-96212-087,WA,1366527.0,0.0,0.0,0.0,L,True,346,0,72.0,500.0,100.0,15
1399,CM61-BEAD-WA-26-96212-290,WA,132825.0,0.0,0.0,0.0,L,False,85,0,61.0,100.0,20.0,15
1400,CM61-BEAD-WA-26-96212-088,WA,2581145.0,0.0,0.0,0.0,L,True,623,0,72.0,500.0,100.0,15
1401,CM61-BEAD-WA-26-96212-291,WA,346995.0,0.0,0.0,0.0,L,False,226,0,61.0,100.0,20.0,15
1402,CM61-BEAD-WA-26-96212-089,WA,1845646.0,0.0,0.0,0.0,L,True,512,1,72.0,500.9765625,101.7578125,15
1403,CM61-BEAD-WA-26-96212-292,WA,179429.0,0.0,0.0,0.0,L,False,120,0,61.0,100.0,20.0,15
1404,CM61-BEAD-WA-26-96212-293,WA,522000.0,0.0,0.0,0.0,L,True,868,0,61.0,150.0,20.0,15
1405,CM61-BEAD-WA-26-96212-294,WA,64022.0,0.0,0.0,0.0,L,False,40,0,61.0,100.0,20.0,15
1406,CM61-BEAD-WA-26-96212-295,WA,276600.0,0.0,0.0,0.0,L,True,461,0,61.0,150.0,20.0,15
1407,CM61-BEAD-WA-26-96212-296,WA,47317.0,0.0,0.0,0.0,L,False,29,0,61.0,100.0,20.0,15
1408,CM61-BEAD-WA-26-96212-027,WA,6223092.0,123.0,31.0,0.0,L,True,1326,0,71.0,173.98190045248896,100.5580693815988,15
1409,CM61-BEAD-WA-26-96212-297,WA,8400.0,0.0,0.0,0.0,L,False,14,0,61.0,150.0,20.0,15
1410,CM61-BEAD-WA-26-96212-136,WA,3764423.0,189.0,1.0,0.0,L,True,865,0,50.0,1000.0,1000.0,15
1411,CM61-BEAD-WA-26-96212-137,WA,2894066.0,131.0,62.0,0.0,L,True,645,0,50.0,1000.0,1000.0,15
1412,CM61-BEAD-WA-26-96212-028,WA,3652856.0,50.0,33.0,0.0,L,True,810,0,71.0,105.55555555555551,26.049382716049397,15
1413,CM61-BEAD-WA-26-96212-138,WA,5746862.0,169.0,41.0,0.0,L,True,1012,0,50.0,1000.0,1000.0,15
1414,CM61-BEAD-WA-26-96212-298,WA,945000.0,0.0,0.0,0.0,L,True,624,0,61.0,100.0,20.0,15
1415,CM61-BEAD-WA-26-96212-299,WA,2272500.0,0.0,0.0,0.0,L,True,1495,0,61.0,100.0,20.0,15
1416,CM61-BEAD-WA-26-96212-066,WA,5743430.0,38.0,50.0,0.0,L,True,933,0,50.0,840.8360128617358,826.688102893891,15
1417,CM61-BEAD-WA-26-96212-300,WA,39407.0,0.0,0.0,0.0,L,False,26,0,61.0,100.0,20.0,15
1418,CM61-BEAD-WA-26-96212-301,WA,1138500.0,0.0,0.0,0.0,L,True,741,0,61.0,100.0,20.0,15
1419,CM61-BEAD-WA-26-96212-067,WA,2785071.0,23.0,22.0,0.0,L,True,413,0,50.0,1000.0,1000.0,15
1420,CM61-BEAD-WA-26-96212-302,WA,28200.0,0.0,0.0,0.0,L,False,47,0,61.0,150.0,20.0,15
1421,CM61-BEAD-WA-26-96212-303,WA,1513.0,0.0,0.0,0.0,L,False,1,0,61.0,100.0,20.0,15
1422,CM61-BEAD-WA-26-96212-144,WA,3561219.0,55.0,14.0,0.0,L,True,746,0,50.0,854.0214477211792,841.0455764075067,15
1423,CM61-BEAD-WA-26-96212-304,WA,12143.0,0.0,0.0,0.0,L,False,8,0,61.0,100.0,20.0,15
1424,CM61-BEAD-WA-26-96212-014,WA,1722753.0,0.0,0.0,0.0,L,True,595,0,71.0,100.0,20.0,15
1425,CM61-BEAD-WA-26-96212-305,WA,71708.0,0.0,0.0,0.0,L,False,47,0,61.0,100.0,20.0,15
1426,CM61-BEAD-WA-26-96212-307,WA,550500.0,0.0,0.0,0.0,L,True,365,0,61.0,100.0,20.0,15
1427,CM61-BEAD-WA-26-96212-068,WA,2483690.0,5.0,31.0,0.0,L,True,230,0,50.0,628.2608695652173,595.2173913043478,15
1428,CM61-BEAD-WA-26-96212-308,WA,40973.0,0.0,0.0,0.0,L,False,27,0,61.0,100.0,20.0,15
1429,CM61-BEAD-WA-26-96212-309,WA,858000.0,0.0,0.0,0.0,L,True,567,0,61.0,100.0,20.0,15
1430,CM61-BEAD-WA-26-96212-140,WA,4076082.0,0.0,0.0,0.0,L,True,1108,0,71.0,100.0,20.0,15
1431,CM61-BEAD-WA-26-96212-310,WA,247192.0,0.0,0.0,0.0,L,False,160,0,61.0,100.0,20.0,15
1432,CM61-BEAD-WA-26-96212-311,WA,573193.0,0.0,0.0,0.0,L,True,359,0,61.0,100.0,20.0,15
1433,CM61-BEAD-WA-26-96212-312,WA,229800.0,0.0,0.0,0.0,L,True,383,0,61.0,150.0,20.0,15
1434,CM61-BEAD-WA-26-96212-313,WA,9093.0,0.0,0.0,0.0,L,False,6,0,61.0,100.0,20.0,15
1435,CM61-BEAD-WA-26-96212-314,WA,2023500.0,0.0,0.0,0.0,L,True,1329,0,61.0,100.0,20.0,15
