,project_id,state_x,bead_support,estimated_miles_aerial_fiber,estimated_miles_buried_fiber,estimated_jobs,project_type,priority_broadband_project,n_loc_only,n_cai_only,n_both,n_total,frac_competitor_qualifying,frac_competitor_qualifying_any,frac_present_at_location,frac_present_at_location_qualifying,frac_fiber_comp,frac_cable_comp,frac_fw_comp,frac_wired_qualifying,funded_locations,technology,state_y,prov_coverage,provider_id,frn,n_blocks,n_locs,frac_tech_40,frac_tech_50,frac_tech_61,frac_tech_71,geo_n,n_counties,rucc_code_wmean,topography_z_wmean,RRS_wmean,poverty_rate_wmean,POPDEN_RUR_wmean,POPDEN_COU_wmean,no_prior_presence_frac,n_locations,nearest_mi_served_same_isp,nearest_mi_served_any,total_fiber_miles,pct_aerial,miles_per_location,pct_cai,jobs_per_location,has_incumbent,funding_per_location,log_funding
2049,CM61-BEAD-WA-26-96212-140,WA,4076082.0,0.0,0.0,0.0,L,True,1108,0,0,1108,0.0,0.9963898916967509,0.0,0.0,0.0,0.0,0.7581227436823105,0.0,1108,71.0,WA,0.0,,,91.0,1108,0.0,0.0,0.0,1.0,6340,1.0,1.0,1.83868,1.9481865284974094,0.08806150019535226,47.3250003156657,552.251670069543,1.0,1108,,,0.0,0.0,0.0,0.0,0.0,0,3678.774368231047,8.210606716302566
2050,CM61-BEAD-WA-26-96212-310,WA,247192.0,0.0,0.0,0.0,L,False,160,0,0,160,0.0062499999999999995,0.0062499999999999995,1.0,1.0,0.0,0.0,0.4625000000000001,0.0,160,61.0,WA,99.90625,430076.0,0026043968,56.0,160,0.0,0.0,1.0,0.0,821,1.0,1.0,1.83868,1.9481865284974096,0.08806150019535225,47.3250003156657,552.251670069543,1.0,160,,,0.0,0.0,0.0,0.0,0.0,1,1544.95,7.343393887097849
2051,CM61-BEAD-WA-26-96212-311,WA,573193.0,0.0,0.0,0.0,L,True,359,0,0,359,0.17827298050139279,0.17827298050139279,1.0,1.0,0.16991643454038996,0.30640668523676884,0.7855153203342619,0.1754874651810585,359,61.0,WA,100.0,430076.0,0026043968,215.0,359,0.0,0.0,1.0,0.0,2166,1.0,1.0,1.83868,1.9481865284974094,0.08806150019535226,47.3250003156657,552.251670069543,1.0,359,,,0.0,0.0,0.0,0.0,0.0,1,1596.6378830083565,7.376281494269366
2052,CM61-BEAD-WA-26-96212-312,WA,229800.0,0.0,0.0,0.0,L,True,383,0,0,383,0.0,0.9947780678851175,0.0,0.0,0.0,0.0,0.5404699738903395,0.0,383,61.0,WA,0.0,,,27.0,383,0.0,0.0,1.0,0.0,1927,1.0,1.0,1.83868,1.9481865284974094,0.08806150019535226,47.3250003156657,552.251670069543,1.0,383,,,0.0,0.0,0.0,0.0,0.0,0,600.0,6.398594934535208
2053,CM61-BEAD-WA-26-96212-313,WA,9093.0,0.0,0.0,0.0,L,False,6,0,0,6,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666667,0.0,6,61.0,WA,100.0,430076.0,0026043968,5.0,6,0.0,0.0,1.0,0.0,34,1.0,1.0,1.83868,1.9481865284974096,0.08806150019535226,47.3250003156657,552.251670069543,1.0,6,,,0.0,0.0,0.0,0.0,0.0,1,1515.5,7.324160327128636
2054,CM61-BEAD-WA-26-96212-314,WA,2023500.0,0.0,0.0,0.0,L,True,1329,0,0,1329,0.04890895410082769,0.04890895410082769,1.0,1.0,0.04815650865312265,0.0030097817908201667,0.31376975169300225,0.04890895410082769,1329,61.0,WA,100.0,430076.0,0026043968,195.0,1329,0.0,0.0,1.0,0.0,6701,1.0,1.0,1.8386799999999999,1.9481865284974094,0.08806150019535226,47.3250003156657,552.251670069543,1.0,1329,,,0.0,0.0,0.0,0.0,0.0,1,1522.5733634311512,7.328813751799454
2055,CM61-BEAD-WA-26-96212-145,WA,4478790.0,0.0,25.0,0.0,L,True,1150,0,0,1150,0.0,0.988695652173913,0.018260869565217393,0.018260869565217393,0.0,0.0,0.05478260869565217,0.0,1150,71.0,WA,17.83147048780613,320056.0,0024866006,69.0,1150,0.0,0.16869565217391305,0.0,0.831304347826087,5761,1.0,9.0,0.32201,3.25,0.11343479689039745,84.0534481533959,102.28168758707201,0.0,1150,0.482080195915775,0.46182171149055784,25.0,0.0,0.021739130434782608,0.0,0.0,1,3894.6,8.267602990087044
2056,CM61-BEAD-WA-26-96212-315,WA,14383.0,0.0,0.0,0.0,L,False,8,0,0,8,0.0,0.0,1.0,1.0,0.0,0.0,0.125,0.0,8,61.0,WA,100.0,430076.0,0026043968,3.0,8,0.0,0.0,1.0,0.0,41,1.0,9.0,0.32201,3.25,0.11343479689039745,84.0534481533959,102.281687587072,1.0,8,,,0.0,0.0,0.0,0.0,0.0,1,1797.875,7.494916748490338
2057,CM61-BEAD-WA-26-96212-146,WA,11796707.0,9.0,75.0,0.0,L,True,2840,0,0,2840,0.0,0.9992957746478874,0.010211267605633805,0.010211267605633805,0.0,0.0,0.21584507042253517,0.0,2840,71.0,WA,24.10035944840096,320056.0,0024866006,163.0,2840,0.0,0.23943661971830985,0.0,0.7605633802816901,14056,1.0,9.0,0.32201,3.25,0.11343479689039745,84.0534481533959,102.281687587072,0.0,2840,0.3815689157985047,0.38106220521581813,84.0,0.10714285714285714,0.029577464788732393,0.0,0.0,1,4153.770070422535,8.332012367713224
2058,CM61-BEAD-WA-26-96212-316,WA,80918.0,0.0,0.0,0.0,L,False,46,0,0,46,0.021739130434782608,0.021739130434782608,1.0,1.0,0.021739130434782608,0.0,0.30434782608695654,0.021739130434782608,46,61.0,WA,100.0,430076.0,0026043968,26.0,46,0.0,0.0,1.0,0.0,221,1.0,9.0,0.32200999999999996,3.25,0.11343479689039745,84.0534481533959,102.281687587072,1.0,46,,,0.0,0.0,0.0,0.0,0.0,1,1759.0869565217392,7.47311849392633
2059,CM61-BEAD-WA-26-96212-173,WA,1795812.0,0.0,0.0,0.0,L,True,692,0,0,692,0.039017341040462436,0.9971098265895953,0.0,0.0,0.001445086705202312,0.0,0.8439306358381503,0.001445086705202312,692,72.0,WA,0.0,320112.0,0023973480,164.0,692,0.0,0.0,0.0,1.0,4253,1.0,3.0,1.83868,2.4634146341463414,0.11614444829845454,26.1399146409359,74.8585557193515,1.0,692,,,0.0,0.0,0.0,0.0,0.0,0,2595.1040462427745,7.861767156467191
2060,CM61-BEAD-WA-26-96212-317,WA,275120.0,0.0,0.0,0.0,L,False,140,0,0,140,0.04285714285714286,0.04285714285714286,1.0,1.0,0.0,0.0,0.6142857142857143,0.0,140,61.0,WA,100.0,430076.0,0026043968,39.0,140,0.0,0.0,1.0,0.0,762,1.0,3.0,1.83868,2.4634146341463414,0.11614444829845454,26.1399146409359,74.8585557193515,1.0,140,,,0.0,0.0,0.0,0.0,0.0,1,1965.142857142857,7.583828961924219
2061,CM61-BEAD-WA-26-96212-097,WA,1762830.0,0.0,0.0,0.0,L,True,604,0,0,604,0.004966887417218543,1.0,0.0,0.0,0.0,0.0,0.9072847682119204,0.0,604,72.0,WA,0.0,320112.0,0023973480,137.0,604,0.0,0.0,0.0,1.0,3473,1.0,3.0,1.8386799999999999,2.4634146341463414,0.11614444829845454,26.1399146409359,74.8585557193515,1.0,604,,,0.0,0.0,0.0,0.0,0.0,0,2918.592715231788,7.9791994044489325
2062,CM61-BEAD-WA-26-96212-318,WA,25200.0,0.0,0.0,0.0,L,False,42,0,0,42,0.0,1.0,0.0,0.0,0.0,0.0,0.5952380952380952,0.0,42,61.0,WA,0.0,,,20.0,42,0.0,0.0,1.0,0.0,213,1.0,3.0,1.83868,2.4634146341463414,0.11614444829845454,26.1399146409359,74.8585557193515,1.0,42,,,0.0,0.0,0.0,0.0,0.0,0,600.0,6.398594934535208
2063,CM61-BEAD-WA-26-96212-319,WA,31976.0,0.0,0.0,0.0,L,False,16,0,0,16,0.0625,0.0625,1.0,1.0,0.0,0.0,0.5625,0.0,16,61.0,WA,100.0,430076.0,0026043968,8.0,16,0.0,0.0,1.0,0.0,81,1.0,3.0,1.8386800000000003,2.4634146341463414,0.11614444829845454,26.1399146409359,74.8585557193515,1.0,16,,,0.0,0.0,0.0,0.0,0.0,1,1998.5,7.600652428286873
2064,CM61-BEAD-WA-26-96212-098,WA,2315238.0,0.0,0.0,0.0,L,True,747,1,0,748,0.0013386880856760376,1.0,0.0,0.0,0.0013386880856760376,0.0,0.5997322623828647,0.0013386880856760376,747,72.0,WA,0.0,320112.0,0023973480,88.0,747,0.0,0.0,0.0,1.0,3731,1.0,3.0,1.83868,2.4634146341463414,0.11614444829845454,26.1399146409359,74.8585557193515,1.0,747,,,0.0,0.0,0.0,0.001336898395721925,0.0,0,3099.381526104418,8.039280455837295
2065,CM61-BEAD-WA-26-96212-320,WA,164472.0,0.0,0.0,0.0,L,False,94,0,0,94,0.0,0.0,1.0,1.0,0.0,0.0,0.34042553191489366,0.0,94,61.0,WA,100.0,430076.0,0026043968,25.0,94,0.0,0.0,1.0,0.0,424,1.0,3.0,1.83868,2.4634146341463414,0.11614444829845454,26.139914640935896,74.8585557193515,1.0,94,,,0.0,0.0,0.0,0.0,0.0,1,1749.7021276595744,7.467772202257492
2066,CM61-BEAD-WA-26-96212-174,WA,2132179.0,0.0,0.0,0.0,L,True,770,0,0,770,0.0,1.0,0.0,0.0,0.0,0.0,0.8753246753246754,0.0,770,72.0,WA,0.0,320112.0,0023973480,107.0,770,0.0,0.0,0.0,1.0,4425,1.0,3.0,1.83868,2.4634146341463414,0.11614444829845452,26.1399146409359,74.8585557193515,1.0,770,,,0.0,0.0,0.0,0.0,0.0,0,2769.0636363636363,7.9266255723339745
2067,CM61-BEAD-WA-26-96212-321,WA,9726.0,0.0,0.0,0.0,L,False,5,0,0,5,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0.0,5,61.0,WA,100.0,430076.0,0026043968,5.0,5,0.0,0.0,1.0,0.0,29,1.0,3.0,1.8386799999999999,2.4634146341463414,0.11614444829845452,26.1399146409359,74.8585557193515,1.0,5,,,0.0,0.0,0.0,0.0,0.0,1,1945.2,7.573634032387889
2068,CM61-BEAD-WA-26-96212-100,WA,1453592.0,0.0,0.0,0.0,L,True,902,1,0,903,0.05432372505543237,0.9977827050997783,0.0,0.0,0.0,0.0,0.7893569844789357,0.0,902,72.0,WA,0.0,320112.0,0023973480,128.0,902,0.0,0.0,0.0,1.0,5494,1.0,3.0,1.83868,2.4634146341463414,0.11614444829845454,26.139914640935896,74.8585557193515,1.0,902,,,0.0,0.0,0.0,0.0011074197120708748,0.0,0,1611.521064301552,7.385554111717351
2069,CM61-BEAD-WA-26-96212-322,WA,140252.0,0.0,0.0,0.0,L,False,70,0,0,70,0.0857142857142857,0.0857142857142857,1.0,1.0,0.0,0.0,0.7857142857142857,0.0,70,61.0,WA,99.91596638655462,430076.0,0026043968,29.0,70,0.0,0.0,1.0,0.0,403,1.0,3.0,1.83868,2.4634146341463414,0.11614444829845454,26.1399146409359,74.8585557193515,1.0,70,,,0.0,0.0,0.0,0.0,0.0,1,2003.6,7.603199818590766
2070,CM61-BEAD-WA-26-96212-069,WA,9252700.0,84.0,86.0,0.0,L,True,992,0,0,992,0.0,1.0,0.0,0.0,0.0,0.0,0.4546370967741936,0.0,992,50.0,WA,0.0,290075.0,0011227055,143.0,992,0.0,1.0,0.0,0.0,4942,1.0,1.0,1.8386799999999999,4.8,0.08074735987002438,7.25814420445643,7.25814420445643,0.0,992,15.395239957550215,0.8907050515082965,170.0,0.49411764705882355,0.17137096774193547,0.0,0.0,0,9327.318548387097,9.14081005770563
2071,CM61-BEAD-WA-26-96212-323,WA,124524.0,0.0,0.0,0.0,L,False,74,0,0,74,0.0,0.0,1.0,1.0,0.0,0.0,0.3243243243243244,0.0,74,61.0,WA,100.0,430076.0,0026043968,37.0,74,0.0,0.0,1.0,0.0,344,1.0,1.0,1.83868,4.8,0.08074735987002438,7.25814420445643,7.25814420445643,1.0,74,,,0.0,0.0,0.0,0.0,0.0,1,1682.7567567567567,7.4287827406381295
2072,CM61-BEAD-WA-26-96212-324,WA,5200.0,0.0,0.0,0.0,L,True,8,0,0,8,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,8,61.0,WA,0.0,,,3.0,8,0.0,0.0,1.0,0.0,47,1.0,1.0,1.83868,4.8,0.08074735987002438,7.25814420445643,7.25814420445643,1.0,8,,,0.0,0.0,0.0,0.0,0.0,0,650.0,6.478509642208569
2073,CM61-BEAD-WA-26-96212-029,WA,4839825.0,79.0,20.0,0.0,L,True,764,0,0,764,0.007853403141361258,1.0,0.0,0.0,0.0,0.0,0.5026178010471204,0.0,764,50.0,WA,0.0,410192.0,0022355762,64.0,764,0.0,1.0,0.0,0.0,4090,1.0,1.0,1.83868,4.8,0.08074735987002438,7.25814420445643,7.25814420445643,0.0,764,161.75370024786557,0.8413336371881519,99.0,0.797979797979798,0.12958115183246074,0.0,0.0,0,6334.84947643979,8.75397917633703
2074,CM61-BEAD-WA-26-96212-325,WA,88000.0,0.0,0.0,0.0,L,True,110,0,0,110,0.0,1.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,110,61.0,WA,0.0,,,15.0,110,0.0,0.0,1.0,0.0,534,1.0,1.0,1.83868,4.8,0.08074735987002438,7.25814420445643,7.25814420445643,1.0,110,,,0.0,0.0,0.0,0.0,0.0,0,800.0,6.68586094706836
2075,CM61-BEAD-WA-26-96212-326,WA,1514.0,0.0,0.0,0.0,L,False,1,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,61.0,WA,100.0,430076.0,0026043968,1.0,1,0.0,0.0,1.0,0.0,4,1.0,1.0,1.83868,4.8,0.08074735987002438,7.25814420445643,7.25814420445643,1.0,1,,,0.0,0.0,0.0,0.0,0.0,1,1514.0,7.323170717943469
2076,CM61-BEAD-WA-26-96212-070,WA,4658787.0,106.0,33.0,0.0,L,True,973,0,0,973,0.01952723535457349,0.9989722507708119,0.0,0.0,0.0020554984583761567,0.0,0.7348406988694758,0.0020554984583761567,973,50.0,WA,0.0,290075.0,0011227055,145.0,973,0.0,0.6690647482014388,0.0,0.33093525179856115,5156,1.0,1.0,1.83868,2.098265895953757,0.08041058584290817,52.537998211966595,396.81358640695,0.0,973,15.724852468807844,0.24619810521095514,139.0,0.762589928057554,0.14285714285714285,0.0,0.0,0,4788.064748201439,8.47409042044362
2077,CM61-BEAD-WA-26-96212-327,WA,16200.0,0.0,0.0,0.0,L,False,27,0,0,27,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,27,61.0,WA,0.0,,,10.0,27,0.0,0.0,1.0,0.0,143,1.0,1.0,1.83868,2.098265895953757,0.08041058584290817,52.5379982119666,396.81358640695,1.0,27,,,0.0,0.0,0.0,0.0,0.0,0,600.0,6.398594934535208
2078,CM61-BEAD-WA-26-96212-328,WA,4715.0,0.0,0.0,0.0,L,False,3,0,0,3,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,3,61.0,WA,100.0,430076.0,0026043968,2.0,3,0.0,0.0,1.0,0.0,14,1.0,1.0,1.83868,2.098265895953757,0.08041058584290817,52.5379982119666,396.81358640695,1.0,3,,,0.0,0.0,0.0,0.0,0.0,1,1571.6666666666667,7.36052797129951
2079,CM61-BEAD-WA-26-96212-071,WA,2747866.0,68.0,20.0,0.0,L,True,839,0,0,839,0.07032181168057211,0.9976162097735398,0.0,0.0,0.0,0.0,0.67342073897497,0.0,839,50.0,WA,0.0,290075.0,0011227055,71.0,839,0.0,0.8021454112038141,0.0,0.19785458879618595,4567,1.0,1.0,1.83868,2.098265895953757,0.08041058584290817,52.5379982119666,396.81358640695,0.0,839,4.534626378356957,0.2756448937488474,88.0,0.7727272727272727,0.10488676996424315,0.0,0.0,0,3275.1680572109653,8.094429743172132
2080,CM61-BEAD-WA-26-96212-329,WA,34418.0,0.0,0.0,0.0,L,False,22,0,0,22,0.09090909090909093,0.09090909090909093,1.0,1.0,0.045454545454545456,0.0,0.5454545454545454,0.045454545454545456,22,61.0,WA,100.0,430076.0,0026043968,12.0,22,0.0,0.0,1.0,0.0,117,1.0,1.0,1.83868,2.098265895953757,0.08041058584290817,52.5379982119666,396.81358640695,1.0,22,,,0.0,0.0,0.0,0.0,0.0,1,1564.4545454545455,7.355931505183351
2081,CM61-BEAD-WA-26-96212-072,WA,3906530.0,89.0,7.0,0.0,L,True,1325,0,0,1325,0.03471698113207546,1.0,0.0,0.0,0.0007547169811320758,0.0007547169811320759,0.7267924528301886,0.0015094339622641515,1325,50.0,WA,0.0,290075.0,0011227055,89.0,1325,0.0,0.820377358490566,0.0,0.17962264150943397,7240,1.0,1.0,1.83868,2.098265895953757,0.08041058584290817,52.5379982119666,396.81358640695004,0.0,1325,4.250059670357522,0.1926667518080509,96.0,0.9270833333333334,0.07245283018867925,0.0,0.0,0,2948.324528301887,7.9893314496584535
2082,CM61-BEAD-WA-26-96212-330,WA,42473.0,0.0,0.0,0.0,L,False,27,0,0,27,0.07407407407407407,0.07407407407407407,1.0,1.0,0.0,0.0,0.8518518518518517,0.0,27,61.0,WA,100.0,430076.0,0026043968,8.0,27,0.0,0.0,1.0,0.0,142,1.0,1.0,1.8386799999999999,2.098265895953757,0.08041058584290817,52.5379982119666,396.81358640695,1.0,27,,,0.0,0.0,0.0,0.0,0.0,1,1573.0740740740741,7.361422488908179
2083,CM61-BEAD-WA-26-96212-331,WA,483000.0,0.0,0.0,0.0,L,True,314,0,0,314,0.03821656050955414,0.03821656050955414,1.0,1.0,0.0031847133757961794,0.0,0.8980891719745221,0.0,314,61.0,WA,100.0,430076.0,0026043968,140.0,314,0.0,0.0,1.0,0.0,1747,1.0,1.0,1.83868,2.098265895953757,0.08041058584290817,52.5379982119666,396.81358640695,1.0,314,,,0.0,0.0,0.0,0.0,0.0,1,1538.216560509554,7.339028839020373
2084,CM61-BEAD-WA-26-96212-169,WA,2028839.0,7.0,6.0,0.0,L,True,325,0,0,325,0.0,0.9969230769230769,0.5107692307692308,0.0,0.0,0.0,0.35384615384615387,0.0,325,50.0,WA,50.36972593265348,420173.0,0001583244,26.0,325,0.0,1.0,0.0,0.0,1594,1.0,1.0,1.8386799999999999,2.098265895953757,0.08041058584290817,52.5379982119666,396.81358640695,0.0,325,2.5375184189753024,0.21033198384209156,13.0,0.5384615384615384,0.04,0.0,0.0,1,6242.581538461539,8.739309261205895
2085,CM61-BEAD-WA-26-96212-332,WA,87276.0,0.0,0.0,0.0,L,False,55,0,0,55,0.0,0.0,1.0,1.0,0.0,0.0,0.23636363636363636,0.0,55,61.0,WA,100.0,430076.0,0026043968,14.0,55,0.0,0.0,1.0,0.0,235,1.0,1.0,1.83868,2.098265895953757,0.08041058584290817,52.5379982119666,396.81358640695,1.0,55,,,0.0,0.0,0.0,0.0,0.0,1,1586.8363636363636,7.370127590928481
2086,CM61-BEAD-WA-26-96212-073,WA,4948093.0,73.0,39.0,0.0,L,True,852,0,0,852,0.018779342723004702,1.0,0.0,0.0,0.0011737089201877937,0.0,0.704225352112676,0.0011737089201877937,852,50.0,WA,0.0,290075.0,0011227055,80.0,852,0.0,0.8368544600938967,0.0,0.16314553990610328,4736,2.0,1.0,1.83868,2.098846266904146,0.08041524421908144,52.5328761384484,397.3847086688964,0.0,852,10.09685301330197,0.24202049719228977,112.0,0.6517857142857143,0.13145539906103287,0.0,0.0,0,5807.620892018779,8.66709845368672
2087,CM61-BEAD-WA-26-96212-333,WA,33521.0,0.0,0.0,0.0,L,False,21,0,0,21,0.0,0.0,1.0,1.0,0.0,0.0,0.619047619047619,0.0,21,61.0,WA,100.0,430076.0,0026043968,4.0,21,0.0,0.0,1.0,0.0,113,1.0,1.0,1.83868,2.098265895953757,0.08041058584290817,52.5379982119666,396.81358640695,1.0,21,,,0.0,0.0,0.0,0.0,0.0,1,1596.2380952380952,7.37603122616815
2088,CM61-BEAD-WA-26-96212-074,WA,4440597.0,74.0,37.0,0.0,L,True,761,0,0,761,0.0,1.0,0.0,0.0,0.0,0.0,0.3206307490144547,0.0,761,50.0,WA,0.0,290075.0,0011227055,72.0,761,0.0,0.8068331143232589,0.0,0.19316688567674112,3844,1.0,1.0,1.83868,2.098265895953757,0.08041058584290817,52.5379982119666,396.81358640695,0.0,761,4.277485590517328,0.2437821342279879,111.0,0.6666666666666666,0.14586070959264127,0.0,0.0,0,5835.212877792378,8.671837385638211
2089,CM61-BEAD-WA-26-96212-334,WA,110723.0,0.0,0.0,0.0,L,False,72,0,0,72,0.0,0.0,1.0,1.0,0.6388888888888888,0.0,0.1527777777777778,0.0,72,61.0,WA,100.0,430076.0,0026043968,19.0,72,0.0,0.0,1.0,0.0,408,1.0,1.0,1.83868,2.098265895953757,0.08041058584290817,52.5379982119666,396.81358640695004,1.0,72,,,0.0,0.0,0.0,0.0,0.0,1,1537.8194444444443,7.33877080690725
2090,CM61-BEAD-WA-26-96212-075,WA,5192532.0,128.0,19.0,0.0,L,True,1012,0,0,1012,0.000988142292490119,1.0,0.0,0.0,0.0,0.0,0.7885375494071145,0.0,1012,50.0,WA,0.0,290075.0,0011227055,151.0,1012,0.0,0.8656126482213439,0.0,0.13438735177865613,5546,1.0,1.0,1.8386799999999999,2.098265895953757,0.08041058584290817,52.5379982119666,396.81358640695,0.0,1012,6.6436465442231265,0.19294791535490777,147.0,0.8707482993197279,0.14525691699604742,0.0,0.0,0,5130.9604743083,8.543243023895327
2091,CM61-BEAD-WA-26-96212-379,WA,540000.0,0.0,0.0,0.0,L,True,349,0,0,349,0.0057306590257879654,0.0057306590257879654,1.0,1.0,0.0,0.0,0.5530085959885387,0.0,349,61.0,WA,100.0,430076.0,0026043968,48.0,349,0.0,0.0,1.0,0.0,1847,1.0,1.0,1.83868,2.098265895953757,0.08041058584290817,52.5379982119666,396.81358640695,1.0,349,,,0.0,0.0,0.0,0.0,0.0,1,1547.2779369627508,7.3448985838748175
2092,CM61-BEAD-WA-26-96212-076,WA,5785242.0,122.0,44.0,0.0,L,True,1024,0,0,1024,0.015625000000000003,1.0,0.0,0.0,0.0009765625000000004,0.0,0.5390625,0.0009765625000000004,1024,50.0,WA,0.0,290075.0,0011227055,133.0,1024,0.0,0.654296875,0.0,0.345703125,5384,1.0,1.0,1.83868,2.098265895953757,0.08041058584290817,52.53799821196661,396.81358640695,0.0,1024,11.37798117014533,0.1709880275212458,166.0,0.7349397590361446,0.162109375,0.0,0.0,0,5649.650390625,8.639525930900405
2093,CM61-BEAD-WA-26-96212-335,WA,54186.0,0.0,0.0,0.0,L,False,35,0,0,35,0.0,0.0,1.0,1.0,0.0,0.0,0.45714285714285713,0.0,35,61.0,WA,100.0,430076.0,0026043968,22.0,35,0.0,0.0,1.0,0.0,176,1.0,1.0,1.83868,2.098265895953757,0.08041058584290817,52.5379982119666,396.81358640695,1.0,35,,,0.0,0.0,0.0,0.0,0.0,1,1548.1714285714286,7.345475504771993
2094,CM61-BEAD-WA-26-96212-147,WA,6264504.0,26.0,10.0,0.0,L,True,856,0,0,856,0.3294392523364487,1.0,0.0,0.0,0.0,0.0,0.8948598130841121,0.0,856,71.0,WA,0.0,,,52.0,856,0.0,0.27920560747663553,0.0,0.7207943925233645,5106,1.0,2.0,1.08035,1.8384615384615384,0.11677025363395037,49.6363009755087,305.711379052301,1.0,856,,,36.0,0.7222222222222222,0.04205607476635514,0.0,0.0,0,7318.345794392523,8.898276230610662
2095,CM61-BEAD-WA-26-96212-015,WA,5877810.0,25.0,6.0,0.0,L,True,881,0,0,881,0.6481271282633371,1.0,0.0,0.0,0.0,0.0,0.9954597048808173,0.03632236095346198,881,71.0,WA,0.0,,,78.0,881,0.0,0.28603859250851305,0.0,0.713961407491487,7639,1.0,2.0,1.08035,1.8384615384615384,0.11677025363395037,49.6363009755087,305.711379052301,1.0,881,,,31.0,0.8064516129032258,0.03518728717366629,0.0,0.0,0,6671.748013620885,8.805787050107712
2096,CM61-BEAD-WA-26-96212-148,WA,2183317.0,115.0,29.0,0.0,L,True,890,1,0,891,0.5865168539325843,1.0,0.0,0.0,0.0,0.08651685393258426,1.0,0.08764044943820226,890,71.0,WA,0.0,410192.0,0022355762,127.0,890,0.0,0.1943820224719101,0.0,0.8056179775280898,6488,1.0,2.0,1.08035,1.8384615384615384,0.11677025363395037,49.63630097550871,305.711379052301,0.0,890,14.590457811381334,0.5360617200254535,144.0,0.7986111111111112,0.16179775280898875,0.001122334455667789,0.0,0,2453.165168539326,7.805541928849166
2097,CM61-BEAD-WA-26-96212-149,WA,8637759.0,47.0,18.0,0.0,L,True,907,0,0,907,0.9195148842337377,1.0,0.0,0.0,0.0,0.0,0.9790518191841234,0.0,907,71.0,WA,0.0,,,77.0,907,0.0,0.4928335170893054,0.0,0.5071664829106945,6193,1.0,2.0,1.08035,1.8384615384615381,0.11677025363395037,49.6363009755087,305.711379052301,1.0,907,,,65.0,0.7230769230769231,0.07166482910694598,0.0,0.0,0,9523.4388092613,9.161616280596332
2098,CM61-BEAD-WA-26-96212-337,WA,394200.0,0.0,0.0,0.0,L,True,657,0,0,657,0.3987823439878235,1.0,0.0,0.0,0.0,0.0,0.9680365296803654,0.0289193302891933,657,61.0,WA,0.0,,,98.0,657,0.0,0.0,1.0,0.0,5031,1.0,2.0,1.08035,1.8384615384615384,0.11677025363395035,49.6363009755087,305.711379052301,1.0,657,,,0.0,0.0,0.0,0.0,0.0,0,600.0,6.398594934535208
2099,CM61-BEAD-WA-26-96212-150,WA,4671342.0,90.0,7.0,0.0,L,True,495,0,0,495,0.2606060606060607,1.0,0.0,0.0,0.0020202020202020198,0.0,0.9777777777777776,0.05656565656565657,495,71.0,WA,0.0,,,103.0,495,0.0,0.4868686868686869,0.0,0.5131313131313131,3654,1.0,2.0,1.08035,1.8384615384615384,0.11677025363395038,49.6363009755087,305.711379052301,1.0,495,,,97.0,0.9278350515463918,0.19595959595959597,0.0,0.0,0,9437.054545454546,9.152505151614255
2100,CM61-BEAD-WA-26-96212-151,WA,5689371.0,23.0,8.0,0.0,L,True,832,0,0,832,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0036057692307692305,832,71.0,WA,0.0,,,72.0,832,0.0,0.21033653846153846,0.0,0.7896634615384616,6942,1.0,2.0,1.08035,1.8384615384615381,0.11677025363395038,49.6363009755087,305.711379052301,1.0,832,,,31.0,0.7419354838709677,0.037259615384615384,0.0,0.0,0,6838.186298076923,8.830424041270568
2101,CM61-BEAD-WA-26-96212-338,WA,32476.0,0.0,0.0,0.0,L,False,21,0,0,21,0.14285714285714285,0.14285714285714285,1.0,1.0,0.0,0.0,1.0,0.047619047619047616,21,61.0,WA,100.0,430076.0,0026043968,9.0,21,0.0,0.0,1.0,0.0,182,1.0,2.0,1.08035,1.8384615384615384,0.11677025363395038,49.6363009755087,305.711379052301,1.0,21,,,0.0,0.0,0.0,0.0,0.0,1,1546.4761904761904,7.344380618641481
2102,CM61-BEAD-WA-26-96212-152,WA,2425832.0,4.0,3.0,0.0,L,True,528,1,0,529,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,528,71.0,WA,0.0,,,68.0,528,0.0,0.058712121212121215,0.0,0.9412878787878788,4452,1.0,2.0,1.08035,1.8384615384615384,0.11677025363395037,49.6363009755087,305.711379052301,1.0,528,,,7.0,0.5714285714285714,0.013257575757575758,0.001890359168241966,0.0,0,4594.378787878788,8.432806466186305
